ROOT,10070274.dep,1310680.dep,1312541.dep,1312543.dep,1326675.dep,1335357.dep,1351090.dep,1404124.dep,1421207.dep,1472057.dep,1482357.dep,1557508.dep,1566834.dep,1603822.dep,1648706.dep,1650477.dep,1660414.dep,1679576.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1805423.dep,1813169.dep,1847170.dep,1865413.dep,1874085.dep,1879243.dep,1963690.dep,1987353.dep,2033090.dep,2105887.dep,2116990.dep,2161813.dep,2193097.dep,2302185.dep
ADDITION,10070274.dep,1310680.dep,1312541.dep,1312543.dep,1326675.dep,1351090.dep,1404124.dep,1421207.dep,1482357.dep,1557508.dep,1566834.dep,1603822.dep,1650477.dep,1660414.dep,1679576.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1805423.dep,1847170.dep,1865413.dep,1987353.dep,2033090.dep,2105887.dep,2116990.dep,2161813.dep,2193097.dep,2302185.dep
ELABORATION,10070274.dep,1312541.dep,1335357.dep,1351090.dep,1603822.dep,1660414.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1847170.dep,1865413.dep,1874085.dep,1879243.dep,1987353.dep,2105887.dep,2116990.dep,2193097.dep,2302185.dep
COMPARISON,1310680.dep,1312541.dep,1312543.dep,1351090.dep,1421207.dep,1557508.dep,1603822.dep,1660414.dep,1679576.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1813169.dep,1847170.dep,1865413.dep,1987353.dep,2033090.dep,2105887.dep
CAUSE-RESULT,10070274.dep,1310680.dep,1312541.dep,1312543.dep,1326675.dep,1335357.dep,1351090.dep,1404124.dep,1421207.dep,1482357.dep,1557508.dep,1566834.dep,1603822.dep,1650477.dep,1660414.dep,1679576.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1805423.dep,1813169.dep,1847170.dep,1865413.dep,1874085.dep,1879243.dep,1963690.dep,2033090.dep,2105887.dep,2161813.dep,2302185.dep
CONDITION,1715516.dep,1987353.dep,2193097.dep
TEMPORAL,1705836.dep
ENABLEMENT,1312541.dep,1335357.dep,1421207.dep,1557508.dep,1603822.dep,1705836.dep,1813169.dep
MANNER-MEANS,1335357.dep,1566834.dep,1682217.dep,1702384.dep,1705836.dep,1740494.dep,1847170.dep,2033090.dep,2161813.dep
BACKGROUND,10070274.dep,1472057.dep,1482357.dep,1650477.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1847170.dep,1865413.dep,1963690.dep,1987353.dep,2105887.dep,2193097.dep,2302185.dep
VERIFICATION,10070274.dep,1705836.dep,1740494.dep,2033090.dep
CONCLUSION,10070274.dep,1310680.dep,1312541.dep,1312543.dep,1335357.dep,1351090.dep,1404124.dep,1482357.dep,1557508.dep,1566834.dep,1603822.dep,1648706.dep,1650477.dep,1660414.dep,1679576.dep,1682217.dep,1705836.dep,1740494.dep,1805423.dep,1847170.dep,1874085.dep,1879243.dep,1963690.dep,2033090.dep,2105887.dep
ATTRIBUTION,10070274.dep,1566834.dep,1603822.dep,1650477.dep,1682217.dep,1702384.dep,1705836.dep,1715516.dep,1740494.dep,1847170.dep,1874085.dep,1879243.dep,1963690.dep,1987353.dep,2033090.dep,2105887.dep,2193097.dep,2302185.dep
TEXTUAL-ORGANIZATION,10070274.dep
SAME-UNIT,1566834.dep,2105887.dep
